trial_index_0based,masterordering_1based,subjectim_slot_1based,nsd_image_id_0based,nsd_image_id_1based,split,shared1000,subject1,coco_id,coco_split
517,8174,8174,28690,28691,train,False,True,144971,train2017
518,1624,1624,28710,28711,train,False,True,83466,train2017
519,511,511,38817,38818,test,True,True,122776,train2017
520,4420,4420,14475,14476,train,False,True,296745,train2017
521,5745,5745,13223,13224,train,False,True,30962,train2017
522,3492,3492,16302,16303,train,False,True,302481,train2017
523,919,919,66489,66490,test,True,True,492627,train2017
524,5733,5733,40068,40069,train,False,True,389793,train2017
525,8542,8542,71758,71759,train,False,True,513241,train2017
526,2220,2220,11103,11104,train,False,True,549115,train2017
527,984,984,71232,71233,test,True,True,511127,train2017
528,7057,7057,15536,15537,train,False,True,562205,train2017
529,5896,5896,15158,15159,train,False,True,560993,train2017
530,7390,7390,52232,52233,train,False,True,437578,train2017
531,5139,5139,58169,58170,train,False,True,460495,train2017
532,2320,2320,61881,61882,train,False,True,212712,train2017
533,6169,6169,62405,62406,train,False,True,214732,train2017
534,4523,4523,18039,18040,train,False,True,27706,train2017
535,7240,7240,29509,29510,train,False,True,579000,train2017
536,6069,6069,21953,21954,train,False,True,57647,train2017
537,6817,6817,13113,13114,train,False,True,30630,train2017
538,2320,2320,61881,61882,train,False,True,212712,train2017
539,3951,3951,49724,49725,train,False,True,27593,train2017
540,7568,7568,42036,42037,train,False,True,397522,train2017
541,7447,7447,12386,12387,train,False,True,28576,train2017
542,6540,6540,67808,67809,train,False,True,235547,train2017
543,2255,2255,16498,16499,train,False,True,565201,train2017
544,9088,9088,7303,7304,train,False,True,275565,train2017
545,9124,9124,59410,59411,train,False,True,203236,train2017
546,3293,3293,17319,17320,train,False,True,43393,train2017
547,2821,2821,13178,13179,train,False,True,555101,train2017
548,4095,4095,68537,68538,train,False,True,500612,train2017
549,4751,4751,48281,48282,train,False,True,159756,train2017
550,2755,2755,33138,33139,train,False,True,362563,train2017
551,7655,7655,5027,5028,train,False,True,268403,train2017
552,3807,3807,60177,60178,train,False,True,206221,train2017
553,3457,3457,15522,15523,train,False,True,300014,train2017
554,8109,8109,58422,58423,train,False,True,461484,train2017
555,6054,6054,38636,38637,train,False,True,122064,train2017
556,9508,9508,44417,44418,train,False,True,144475,train2017
557,3768,3768,42338,42339,train,False,True,398661,train2017
558,6410,6410,25007,25008,train,False,True,69309,train2017
559,2328,2328,25788,25789,train,False,True,334413,train2017
560,3807,3807,60177,60178,train,False,True,206221,train2017
561,7697,7697,37775,37776,train,False,True,456699,train2017
562,8816,8816,9095,9096,train,False,True,18801,train2017
563,3444,3444,45721,45722,train,False,True,411841,train2017
564,7744,7744,39286,39287,train,False,True,386850,train2017
565,6106,6106,66691,66692,train,False,True,231282,train2017
566,1126,1126,5066,5067,train,False,True,530670,train2017
567,7339,7339,48304,48305,train,False,True,419859,train2017
568,2913,2913,9150,9151,train,False,True,18973,train2017
569,7572,7572,56830,56831,train,False,True,455353,train2017
570,8516,8516,55443,55444,train,False,True,187933,train2017
571,6139,6139,58480,58481,train,False,True,461715,train2017
572,9261,9261,65340,65341,train,False,True,488244,train2017
573,8315,8315,42439,42440,train,False,True,399028,train2017
574,14,14,3626,3627,test,True,True,264244,train2017
575,5660,5660,28127,28128,train,False,True,81228,train2017
576,6692,6692,5118,5119,train,False,True,6541,train2017
577,4211,4211,29815,29816,train,False,True,349914,train2017
578,9571,9571,39461,39462,train,False,True,239350,train2017
579,9570,9570,59734,59735,train,False,True,204529,train2017
580,4400,4400,55939,55940,train,False,True,189814,train2017
581,8200,8200,39290,39291,train,False,True,124712,train2017
582,5345,5345,22959,22960,train,False,True,61564,train2017
583,4585,4585,17165,17166,train,False,True,305103,train2017
584,5081,5081,8389,8390,train,False,True,541085,train2017
585,7247,7247,18887,18888,train,False,True,48196,train2017
586,5960,5960,44798,44799,train,False,True,408208,train2017
587,6843,6843,68508,68509,train,False,True,238347,train2017
588,2726,2726,25855,25856,train,False,True,334703,train2017
589,4285,4285,5101,5102,train,False,True,1083,train2017
590,7449,7449,24921,24922,train,False,True,331093,train2017
591,3909,3909,6037,6038,train,False,True,45267,train2017
592,6194,6194,43562,43563,train,False,True,141160,train2017
593,3376,3376,26185,26186,train,False,True,335888,train2017
594,3500,3500,56548,56549,train,False,True,454203,train2017
595,6752,6752,64284,64285,train,False,True,382745,train2017
596,4739,4739,30617,30618,train,False,True,474391,train2017
597,3456,3456,66765,66766,train,False,True,493724,train2017
598,230,230,19181,19182,test,True,True,573337,train2017
599,616,616,45595,45596,test,True,True,149221,train2017
600,173,173,14528,14529,test,True,True,559816,train2017
601,2163,2163,56521,56522,train,False,True,191957,train2017
602,9008,9008,34722,34723,train,False,True,106596,train2017
603,4465,4465,17040,17041,train,False,True,42553,train2017
604,7198,7198,28472,28473,train,False,True,82568,train2017
605,5817,5817,34082,34083,train,False,True,104047,train2017
606,6148,6148,8116,8117,train,False,True,352184,train2017
607,4356,4356,41064,41065,train,False,True,546212,train2017
608,4186,4186,69027,69028,train,False,True,240340,train2017
609,1703,1703,11018,11019,train,False,True,548913,train2017
610,9294,9294,45413,45414,train,False,True,148480,train2017
611,6311,6311,68746,68747,train,False,True,501498,train2017
612,9492,9492,30605,30606,train,False,True,90739,train2017
613,8688,8688,28149,28150,train,False,True,81336,train2017
614,3319,3319,65518,65519,train,False,True,168865,train2017
615,1769,1769,60454,60455,train,False,True,207282,train2017
616,8140,8140,9882,9883,train,False,True,545441,train2017
617,7561,7561,2839,2840,train,False,True,98018,val2017
618,2304,2304,39063,39064,train,False,True,385894,train2017
619,2481,2481,45842,45843,train,False,True,150192,train2017
620,2880,2880,2114,2115,train,False,True,55022,val2017
621,2186,2186,46133,46134,train,False,True,413421,train2017
622,2935,2935,33024,33025,train,False,True,99970,train2017
623,5193,5193,5537,5538,train,False,True,1407,train2017
624,116,116,9917,9918,test,True,True,283426,train2017
625,9647,9647,71276,71277,train,False,True,249176,train2017
626,1791,1791,7981,7982,train,False,True,277663,train2017
627,1407,1407,7142,7143,train,False,True,12895,train2017
628,770,770,56042,56043,test,True,True,452341,train2017
629,2830,2830,57998,57999,train,False,True,459905,train2017
630,2129,2129,66315,66316,train,False,True,229848,train2017
631,2579,2579,69581,69582,train,False,True,322321,train2017
632,3014,3014,65972,65973,train,False,True,228467,train2017
633,459,459,34238,34239,test,True,True,366802,train2017
634,2642,2642,266,267,train,False,True,225405,val2017
635,8996,8996,6115,6116,train,False,True,533998,train2017
636,5745,5745,13223,13224,train,False,True,30962,train2017
637,3410,3410,52637,52638,train,False,True,439171,train2017
638,8116,8116,15664,15665,train,False,True,300437,train2017
639,5733,5733,40068,40069,train,False,True,389793,train2017
640,3951,3951,49724,49725,train,False,True,27593,train2017
641,1482,1482,54232,54233,train,False,True,183123,train2017
642,4599,4599,21537,21538,train,False,True,56326,train2017
643,4040,4040,60419,60420,train,False,True,469282,train2017
644,4982,4982,68510,68511,train,False,True,301870,train2017
645,8474,8474,68135,68136,train,False,True,126877,train2017
646,9657,9657,11033,11034,train,False,True,24652,train2017
647,6168,6168,47272,47273,train,False,True,418057,train2017
648,6537,6537,1174,1175,train,False,True,231831,val2017
649,4759,4759,64020,64021,train,False,True,7361,train2017
650,5514,5514,41853,41854,train,False,True,134738,train2017
651,4620,4620,22564,22565,train,False,True,322180,train2017
652,7333,7333,58198,58199,train,False,True,198493,train2017
653,1069,1069,64331,64332,train,False,True,168116,train2017
654,1218,1218,46522,46523,train,False,True,415020,train2017
655,1512,1512,17795,17796,train,False,True,569205,train2017
656,4599,4599,21537,21538,train,False,True,56326,train2017
657,1040,1040,56053,56054,train,False,True,190234,train2017
658,1624,1624,28710,28711,train,False,True,83466,train2017
659,1808,1808,37832,37833,train,False,True,381123,train2017
660,4690,4690,7940,7941,train,False,True,277507,train2017
661,5019,5019,50113,50114,train,False,True,167152,train2017
662,5219,5219,67383,67384,train,False,True,233961,train2017
663,9102,9102,8557,8558,train,False,True,279450,train2017
664,9621,9621,47125,47126,train,False,True,156943,train2017
665,5874,5874,18573,18574,train,False,True,47281,train2017
666,169,169,14121,14122,test,True,True,557886,train2017
667,9088,9088,7303,7304,train,False,True,275565,train2017
668,4637,4637,12195,12196,train,False,True,290130,train2017
669,4522,4522,5594,5595,train,False,True,532387,train2017
670,7224,7224,4081,4082,train,False,True,265536,train2017
671,3822,3822,45557,45558,train,False,True,411225,train2017
672,6407,6407,69902,69903,train,False,True,243777,train2017
673,8393,8393,44948,44949,train,False,True,408835,train2017
674,8116,8116,15664,15665,train,False,True,300437,train2017
675,2044,2044,21981,21982,train,False,True,315461,train2017
676,3862,3862,7634,7635,train,False,True,538748,train2017
677,8019,8019,488,489,train,False,True,530061,val2017
678,1407,1407,7142,7143,train,False,True,12895,train2017
679,7367,7367,7264,7265,train,False,True,13320,train2017
680,8706,8706,22401,22402,train,False,True,321506,train2017
681,2753,2753,40944,40945,train,False,True,240295,train2017
682,3802,3802,5218,5219,train,False,True,6809,train2017
683,9657,9657,11033,11034,train,False,True,24652,train2017
684,5714,5714,6116,6117,train,False,True,271862,train2017
685,347,347,26351,26352,test,True,True,74390,train2017
686,4522,4522,5594,5595,train,False,True,532387,train2017
687,5102,5102,37636,37637,train,False,True,118181,train2017
688,1122,1122,42991,42992,train,False,True,138935,train2017
689,36,36,4786,4787,test,True,True,267699,train2017
690,5273,5273,20595,20596,train,False,True,315517,train2017
691,9335,9335,55712,55713,train,False,True,451087,train2017
692,3410,3410,52637,52638,train,False,True,439171,train2017
693,5670,5670,57027,57028,train,False,True,119714,train2017
694,5449,5449,67568,67569,train,False,True,496800,train2017
695,4580,4580,23872,23873,train,False,True,327157,train2017
696,1994,1994,40189,40190,train,False,True,128106,train2017
697,1386,1386,10262,10263,train,False,True,546594,train2017
698,9828,9828,24289,24290,train,False,True,328740,train2017
699,9484,9484,14758,14759,train,False,True,35482,train2017
700,1490,1490,13738,13739,train,False,True,32516,train2017
701,131,131,11159,11160,test,True,True,549301,train2017
702,5518,5518,8890,8891,train,False,True,253749,train2017
703,1103,1103,63169,63170,train,False,True,479880,train2017
704,5354,5354,22057,22058,train,False,True,320217,train2017
705,8405,8405,46443,46444,train,False,True,152578,train2017
706,4272,4272,8707,8708,train,False,True,279871,train2017
707,9513,9513,41365,41366,train,False,True,132861,train2017
708,7408,7408,53510,53511,train,False,True,510665,train2017
709,2913,2913,9150,9151,train,False,True,18973,train2017
710,1834,1834,54183,54184,train,False,True,74176,train2017
711,7141,7141,60496,60497,train,False,True,207471,train2017
712,1784,1784,52247,52248,train,False,True,437618,train2017
713,3880,3880,33025,33026,train,False,True,362118,train2017
714,1407,1407,7142,7143,train,False,True,12895,train2017
715,5778,5778,60170,60171,train,False,True,206203,train2017
716,5306,5306,2264,2265,train,False,True,415882,val2017
717,6677,6677,18741,18742,train,False,True,309916,train2017
718,6378,6378,20550,20551,train,False,True,577522,train2017
719,2451,2451,38936,38937,train,False,True,123201,train2017
720,3822,3822,45557,45558,train,False,True,411225,train2017
721,5870,5870,61031,61032,train,False,True,471535,train2017
722,2567,2567,23120,23121,train,False,True,62127,train2017
723,1446,1446,50433,50434,train,False,True,430581,train2017
724,173,173,14528,14529,test,True,True,559816,train2017
725,5360,5360,50282,50283,train,False,True,311104,train2017
726,6168,6168,47272,47273,train,False,True,418057,train2017
727,4599,4599,21537,21538,train,False,True,56326,train2017
728,4614,4614,29944,29945,train,False,True,350416,train2017
729,8417,8417,66733,66734,train,False,True,300718,train2017
730,2034,2034,22355,22356,train,False,True,321338,train2017
731,398,398,29837,29838,test,True,True,87871,train2017
732,8629,8629,72895,72896,train,False,True,255550,train2017
733,1411,1411,20184,20185,train,False,True,576389,train2017
734,2152,2152,68490,68491,train,False,True,238286,train2017
735,6858,6858,14938,14939,train,False,True,36053,train2017
736,9391,9391,58273,58274,train,False,True,460910,train2017
737,5354,5354,22057,22058,train,False,True,320217,train2017
738,805,805,58144,58145,test,True,True,460408,train2017
739,4665,4665,5756,5757,train,False,True,8583,train2017
740,7561,7561,2839,2840,train,False,True,98018,val2017
741,8160,8160,10740,10741,train,False,True,23807,train2017
742,2161,2161,27810,27811,train,False,True,342165,train2017
743,7903,7903,64177,64178,train,False,True,221748,train2017
744,7560,7560,41221,41222,train,False,True,132219,train2017
745,2370,2370,32021,32022,train,False,True,358158,train2017
746,2563,2563,54236,54237,train,False,True,423739,train2017
747,670,670,48681,48682,test,True,True,423488,train2017
748,9409,9409,72480,72481,train,False,True,254025,train2017
749,9681,9681,3182,3183,train,False,True,262800,train2017
750,8819,8819,26331,26332,train,False,True,74328,train2017
751,2972,2972,1465,1466,train,False,True,555012,val2017
752,175,175,14594,14595,test,True,True,559225,train2017
753,6169,6169,62405,62406,train,False,True,214732,train2017
754,1591,1591,59234,59235,train,False,True,464766,train2017
755,4692,4692,34348,34349,train,False,True,367275,train2017
756,4152,4152,50694,50695,train,False,True,159313,train2017
757,7167,7167,23843,23844,train,False,True,327068,train2017
758,4465,4465,17040,17041,train,False,True,42553,train2017
759,5313,5313,53486,53487,train,False,True,180333,train2017
760,305,305,24480,24481,test,True,True,67347,train2017
761,9575,9575,71315,71316,train,False,True,511454,train2017
