image_id,repeat_a,repeat_b,donor_image_id,donor_repeat_a,donor_repeat_b,target_session_a,target_session_b,matched_session_pair
1913,0,2,17755,0,1,22,35,True
1913,1,2,71242,0,1,34,35,True
1914,0,1,60339,0,2,27,28,True
1914,0,2,60339,1,2,27,28,True
1914,1,2,8519,1,2,28,28,True
1917,0,1,59961,0,1,10,10,True
1917,0,2,70137,0,2,10,38,True
1917,1,2,70137,1,2,10,38,True
1943,0,1,8029,0,2,24,40,True
1943,0,2,10118,0,2,24,40,True
1943,1,2,70696,1,2,40,40,True
1948,0,1,60824,0,1,2,32,True
1948,0,2,18648,0,1,2,37,True
1948,1,2,68903,1,2,32,37,True
1949,0,1,65352,0,2,4,30,True
1949,0,2,9193,0,2,4,32,True
1949,1,2,49446,0,1,30,32,True
1965,0,1,22348,0,1,5,18,True
1965,0,2,61498,0,1,5,22,True
1965,1,2,32583,0,1,18,22,True
1991,0,1,61469,1,2,6,8,True
1991,0,2,47884,0,2,6,25,True
1991,1,2,21705,0,1,8,25,True
2007,0,1,43482,1,2,6,11,True
2007,0,2,28701,0,1,6,22,True
2007,1,2,12729,0,1,11,22,True
2014,0,1,30089,1,2,35,35,True
2014,0,2,32483,1,2,35,36,True
2014,1,2,33322,1,2,35,36,True
2019,0,1,70801,0,1,1,20,True
2019,0,2,59711,0,2,1,31,True
2019,1,2,32278,0,2,20,31,True
2023,0,1,56926,0,1,12,12,True
2023,0,2,56926,0,2,12,12,True
2023,1,2,56926,1,2,12,12,True
2039,0,1,54787,1,2,18,18,True
2039,0,2,55759,0,1,18,18,True
2039,1,2,55872,1,2,18,18,True
2042,0,1,17967,0,2,5,11,True
2042,0,2,23360,0,2,5,14,True
2042,1,2,26137,0,1,11,14,True
2044,0,1,65472,0,1,9,10,True
2044,0,2,30657,0,1,9,37,True
2044,1,2,36487,0,2,10,37,True
2047,0,1,71187,0,2,8,8,True
2047,0,2,4410,1,2,8,31,True
2047,1,2,5442,0,2,8,31,True
2048,0,1,31182,0,2,26,34,True
2048,0,2,31217,0,1,26,34,True
2048,1,2,27557,1,2,34,34,True
2049,0,1,22057,1,2,1,35,True
2049,0,2,31528,0,2,1,35,True
2049,1,2,46515,0,1,35,35,True
2066,0,1,22778,0,1,14,14,True
2066,0,2,22778,0,2,14,14,True
2066,1,2,22778,1,2,14,14,True
2070,0,1,49475,0,1,9,12,True
2070,0,2,51943,0,2,9,31,True
2070,1,2,64925,0,1,12,31,True
2077,0,1,45290,1,2,22,22,True
2077,0,2,66806,1,2,22,35,True
2077,1,2,1913,0,2,22,35,True
2091,0,1,28529,0,2,29,30,True
2091,0,2,28529,1,2,29,30,True
2091,1,2,14637,0,2,30,30,True
2113,0,1,41891,0,1,23,23,True
2113,0,2,43945,1,2,23,36,True
2113,1,2,49374,0,2,23,36,True
2114,0,1,6116,0,1,1,1,True
2114,0,2,13758,0,2,1,31,True
2114,1,2,16020,0,1,1,31,True
2125,0,1,59183,0,2,24,27,True
2125,0,2,57994,-1,2,24,35,False
2125,1,2,58977,-1,0,27,35,False
2135,0,1,43559,0,2,7,7,True
2135,0,2,58457,1,2,7,8,True
2135,1,2,59570,0,2,7,8,True
2169,0,1,40959,0,1,16,16,True
2169,0,2,41142,0,1,16,16,True
2169,1,2,41397,0,1,16,16,True
2182,0,1,3266,0,2,4,4,True
2182,0,2,72395,0,2,4,23,True
2182,1,2,11125,0,1,4,23,True
2185,0,1,27761,1,2,14,15,True
2185,0,2,27772,0,2,14,15,True
2185,1,2,53990,1,2,15,15,True
2186,0,1,29585,1,2,32,33,True
2186,0,2,32464,1,2,32,33,True
2186,1,2,69069,1,2,33,33,True
2202,0,1,64464,0,2,11,19,True
2202,0,2,40198,1,2,11,35,True
2202,1,2,60669,0,2,19,35,True
2204,0,1,63138,0,2,8,8,True
2204,0,2,40273,1,2,8,9,True
2204,1,2,41416,0,2,8,9,True
2223,0,1,53785,0,1,6,9,True
2223,0,2,64977,0,1,6,9,True
2223,1,2,56082,1,2,9,9,True
2228,0,1,55191,0,2,7,30,True
2228,0,2,62907,0,2,7,30,True
2228,1,2,69177,0,1,30,30,True
2235,0,1,61461,1,2,12,12,True
2235,0,2,53765,0,2,12,35,True
2235,1,2,62342,0,2,12,35,True
2244,0,1,8171,0,1,8,8,True
2244,0,2,49768,0,2,8,27,True
2244,1,2,52767,1,2,8,27,True
2259,0,1,52563,0,1,2,20,True
2259,0,2,33277,0,2,2,30,True
2259,1,2,7466,0,1,20,30,True
2264,0,1,45128,0,1,1,34,True
2264,0,2,69902,0,1,1,35,True
2264,1,2,29512,0,2,34,35,True
2271,0,1,52136,0,1,4,4,True
2271,0,2,52136,0,2,4,4,True
2271,1,2,52136,1,2,4,4,True
2272,0,1,71,0,1,3,4,True
2272,0,2,22497,0,1,3,16,True
2272,1,2,54552,1,2,4,16,True
2275,0,1,68764,0,1,11,37,True
2275,0,2,5121,1,2,11,39,True
2275,1,2,63994,1,2,37,39,True
2285,0,1,13451,0,2,3,19,True
2285,0,2,37872,0,2,3,37,True
2285,1,2,68517,1,2,19,37,True
2288,0,1,14578,1,2,16,26,True
2288,0,2,53705,0,1,16,27,True
2288,1,2,54194,1,2,26,27,True
2293,0,1,7142,0,1,1,1,True
2293,0,2,47923,0,1,1,30,True
2293,1,2,47923,0,2,1,30,True
2307,0,1,39455,0,2,14,25,True
2307,0,2,13712,0,2,14,26,True
2307,1,2,4222,0,2,25,26,True
2321,0,1,5631,1,2,10,30,True
2321,0,2,7518,0,1,10,36,True
2321,1,2,58710,1,2,30,36,True
2324,0,1,36261,0,2,27,28,True
2324,0,2,36589,0,1,27,28,True
2324,1,2,34626,1,2,28,28,True
2327,0,1,69087,0,1,23,24,True
2327,0,2,22803,-1,2,23,30,False
2327,1,2,44413,1,2,24,30,True
2337,0,1,32531,0,2,9,28,True
2337,0,2,70394,0,1,9,36,True
2337,1,2,72487,0,1,28,36,True
2340,0,1,13042,0,1,34,34,True
2340,0,2,14390,1,2,34,34,True
2340,1,2,14398,0,1,34,34,True
2341,0,1,57956,0,1,12,23,True
2341,0,2,31241,0,2,12,38,True
2341,1,2,42345,1,2,23,38,True
2347,0,1,32995,0,1,5,5,True
2347,0,2,32995,0,2,5,5,True
2347,1,2,32995,1,2,5,5,True
2361,0,1,40704,0,2,5,10,True
2361,0,2,68253,0,1,5,25,True
2361,1,2,5893,0,1,10,25,True
2367,0,1,6815,1,2,10,22,True
2367,0,2,50652,0,2,10,23,True
2367,1,2,3673,0,1,22,23,True
2376,0,1,10102,0,2,14,18,True
2376,0,2,63090,0,2,14,28,True
2376,1,2,61089,0,2,18,28,True
2401,0,1,7068,0,1,13,20,True
2401,0,2,5185,0,2,13,21,True
2401,1,2,69219,0,2,20,21,True
2413,0,1,48553,0,1,35,35,True
2413,0,2,48553,0,2,35,35,True
2413,1,2,48553,1,2,35,35,True
2415,0,1,46261,1,2,5,5,True
2415,0,2,22597,0,2,5,37,True
2415,1,2,23295,0,1,5,37,True
2422,0,1,63371,0,1,11,12,True
2422,0,2,33284,0,2,11,31,True
2422,1,2,26836,1,2,12,31,True
2429,0,1,57853,0,1,8,12,True
2429,0,2,811,0,1,8,20,True
2429,1,2,55839,0,1,12,20,True
2437,0,1,19626,0,1,7,26,True
2437,0,2,66289,1,2,7,28,True
2437,1,2,21670,1,2,26,28,True
2451,0,1,10349,0,2,16,34,True
2451,0,2,32868,0,2,16,35,True
2451,1,2,47196,0,2,34,35,True
2459,0,1,66508,0,1,3,13,True
2459,0,2,14180,1,2,3,25,True
2459,1,2,3203,0,1,13,25,True
2488,0,1,64878,1,2,36,37,True
2488,0,2,65519,0,1,36,37,True
2488,1,2,22636,1,2,37,37,True
2493,0,1,42756,0,2,7,39,True
2493,0,2,46443,1,2,7,39,True
2493,1,2,60543,1,2,39,39,True
2509,0,1,35275,0,2,15,16,True
2509,0,2,8398,1,2,15,35,True
2509,1,2,29217,0,2,16,35,True
2516,0,1,60159,0,1,21,24,True
2516,0,2,60159,0,2,21,24,True
2516,1,2,36900,1,2,24,24,True
2537,0,1,60881,1,2,22,23,True
2537,0,2,72255,0,1,22,33,True
2537,1,2,29556,0,2,23,33,True
2538,0,1,57519,0,1,5,29,True
2538,0,2,48851,0,2,5,33,True
2538,1,2,42467,1,2,29,33,True
2548,0,1,16302,0,1,1,10,True
2548,0,2,27605,0,2,1,27,True
2548,1,2,51630,1,2,10,27,True
2549,0,1,11503,0,1,10,13,True
2549,0,2,32992,0,2,10,35,True
2549,1,2,53590,0,2,13,35,True
2553,0,1,36734,0,1,13,13,True
2553,0,2,37056,1,2,13,13,True
2553,1,2,38153,0,1,13,13,True
2569,0,1,42596,0,1,16,26,True
2569,0,2,25047,0,1,16,32,True
2569,1,2,62528,1,2,26,32,True
2591,0,1,72807,0,1,19,24,True
2591,0,2,44614,1,2,19,40,True
2591,1,2,34493,1,2,24,40,True
2598,0,1,27084,0,1,7,8,True
2598,0,2,72745,0,2,7,40,True
2598,1,2,7079,0,1,8,40,True
2613,0,1,71373,1,2,9,10,True
2613,0,2,71976,0,2,9,10,True
2613,1,2,54020,0,1,10,10,True
2639,0,1,57282,1,2,32,33,True
2639,0,2,61555,0,1,32,33,True
2639,1,2,61796,1,2,33,33,True
2640,0,1,1083,0,1,8,36,True
2640,0,2,1083,0,2,8,36,True
2640,1,2,36342,1,2,36,36,True
2651,0,1,42294,0,1,10,11,True
2651,0,2,2668,0,2,10,12,True
2651,1,2,38046,0,1,11,12,True
2655,0,1,6877,1,2,40,40,True
2655,0,2,7079,1,2,40,40,True
2655,1,2,7160,1,2,40,40,True
2668,0,1,72919,0,2,10,10,True
2668,0,2,64373,0,1,10,12,True
2668,1,2,64373,0,2,10,12,True
2672,0,1,51256,0,2,18,25,True
2672,0,2,27300,0,1,18,33,True
2672,1,2,33414,1,2,25,33,True
2693,0,1,50809,0,1,3,3,True
2693,0,2,51302,0,1,3,3,True
2693,1,2,51649,0,1,3,3,True
2701,0,1,5149,0,1,2,11,True
2701,0,2,5149,0,2,2,11,True
2701,1,2,44092,0,2,11,11,True
2709,0,1,28240,1,2,25,30,True
2709,0,2,49063,1,2,25,38,True
2709,1,2,20056,0,1,30,38,True
2710,0,1,29251,0,1,23,23,True
2710,0,2,29556,0,1,23,23,True
2710,1,2,30245,1,2,23,23,True
2711,0,1,45577,0,1,3,3,True
2711,0,2,28928,1,2,3,24,True
2711,1,2,32344,0,2,3,24,True
2713,0,1,28525,0,1,40,40,True
2713,0,2,28525,0,2,40,40,True
2713,1,2,28525,1,2,40,40,True
2735,0,1,68527,0,2,7,20,True
2735,0,2,8414,0,1,7,21,True
2735,1,2,41977,0,1,20,21,True
2737,0,1,15274,-1,1,1,22,False
2737,0,2,55878,-1,1,1,26,False
2737,1,2,6770,0,1,22,26,True
2744,0,1,21937,0,1,13,15,True
2744,0,2,21723,0,2,13,26,True
2744,1,2,1381,0,2,15,26,True
2749,0,1,52353,1,2,17,17,True
2749,0,2,49828,0,1,17,22,True
2749,1,2,56164,0,1,17,22,True
2752,0,1,49175,0,2,17,35,True
2752,0,2,54211,0,2,17,35,True
2752,1,2,22093,1,2,35,35,True
2753,0,1,6002,0,2,5,18,True
2753,0,2,61498,0,2,5,40,True
2753,1,2,11551,1,2,18,40,True
2757,0,1,33721,1,2,35,36,True
2757,0,2,34961,0,1,35,36,True
2757,1,2,16779,1,2,36,36,True
2791,0,1,47092,0,1,10,24,True
2791,0,2,51384,0,1,10,24,True
2791,1,2,9243,0,1,24,24,True
2792,0,1,69027,0,1,1,1,True
2792,0,2,5594,0,2,1,2,True
2792,1,2,5594,1,2,1,2,True
2795,0,1,13587,0,1,29,29,True
2795,0,2,16800,0,1,29,29,True
2795,1,2,16800,0,2,29,29,True
2797,0,1,26104,0,1,8,8,True
2797,0,2,44965,0,1,8,14,True
2797,1,2,45073,0,1,8,14,True
2802,0,1,846,1,2,12,12,True
2802,0,2,32100,0,2,12,38,True
2802,1,2,36549,0,1,12,38,True
2803,0,1,51533,0,1,11,30,True
2803,0,2,51533,0,2,11,30,True
2803,1,2,25960,1,2,30,30,True
2805,0,1,44688,0,1,7,20,True
2805,0,2,49453,1,2,7,20,True
2805,1,2,32693,0,2,20,20,True
2813,0,1,682,0,2,1,8,True
2813,0,2,33208,0,2,1,28,True
2813,1,2,38129,1,2,8,28,True
2821,0,1,52719,0,1,17,18,True
2821,0,2,55579,0,1,17,24,True
2821,1,2,21690,1,2,18,24,True
2824,0,1,53911,0,1,7,11,True
2824,0,2,20263,0,2,7,28,True
2824,1,2,9609,0,1,11,28,True
2826,0,1,51338,1,2,11,21,True
2826,0,2,51533,0,2,11,30,True
2826,1,2,58499,1,2,21,30,True
2839,0,1,15522,0,2,1,1,True
2839,0,2,45557,1,2,1,2,True
2839,1,2,46133,0,2,1,2,True
2843,0,1,68729,1,2,16,16,True
2843,0,2,19701,0,2,16,39,True
2843,1,2,20141,0,2,16,39,True
2876,0,1,42819,0,1,28,28,True
2876,0,2,25942,1,2,28,35,True
2876,1,2,27582,1,2,28,35,True
2880,0,1,5791,0,2,2,16,True
2880,0,2,6555,0,2,2,25,True
2880,1,2,5274,0,2,16,25,True
2882,0,1,43934,1,2,15,31,True
2882,0,2,21825,1,2,15,32,True
2882,1,2,48506,0,2,31,32,True
2884,0,1,71276,0,2,1,19,True
2884,0,2,33138,1,2,1,33,True
2884,1,2,59205,0,1,19,33,True
2888,0,1,222,1,2,26,27,True
2888,0,2,985,0,2,26,27,True
2888,1,2,59619,0,1,27,27,True
2892,0,1,14825,1,2,13,13,True
2892,0,2,46296,1,2,13,15,True
2892,1,2,50786,0,1,13,15,True
2893,0,1,56407,0,1,22,23,True
2893,0,2,66175,1,2,22,32,True
2893,1,2,51240,1,2,23,32,True
2914,0,1,32063,0,2,35,36,True
2914,0,2,32134,0,1,35,36,True
2914,1,2,11423,0,1,36,36,True
2920,0,1,35468,1,2,12,24,True
2920,0,2,48191,1,2,12,38,True
2920,1,2,14635,1,2,24,38,True
2958,0,1,47130,0,2,30,39,True
2958,0,2,51028,0,2,30,39,True
2958,1,2,30233,1,2,39,39,True
2962,0,1,13182,0,1,10,15,True
2962,0,2,10456,1,2,10,16,True
2962,1,2,49104,0,1,15,16,True
2963,0,1,43253,0,1,36,36,True
2963,0,2,43253,0,2,36,36,True
2963,1,2,43253,1,2,36,36,True
2980,0,1,35964,1,2,16,22,True
2980,0,2,35964,1,2,16,22,True
2980,1,2,27240,0,2,22,22,True
2983,0,1,25015,0,1,12,12,True
2983,0,2,25823,0,1,12,12,True
2983,1,2,26584,1,2,12,12,True
2992,0,1,50327,0,2,35,35,True
2992,0,2,50327,1,2,35,35,True
2992,1,2,52385,1,2,35,35,True
2999,0,1,66941,0,1,4,16,True
2999,0,2,32778,0,2,4,38,True
2999,1,2,58873,0,2,16,38,True
3011,0,1,41517,1,2,31,32,True
3011,0,2,35025,1,2,31,36,True
3011,1,2,48289,1,2,32,36,True
3012,0,1,1306,1,2,25,25,True
3012,0,2,43455,1,2,25,26,True
3012,1,2,48028,1,2,25,26,True
3013,0,1,44010,0,2,14,39,True
3013,0,2,46748,1,2,14,39,True
3013,1,2,56075,1,2,39,39,True
3015,0,1,45478,0,1,2,13,True
3015,0,2,68102,0,1,2,14,True
3015,1,2,57806,0,1,13,14,True
3016,0,1,67073,0,2,38,38,True
3016,0,2,67073,1,2,38,38,True
3016,1,2,67921,0,1,38,38,True
3024,0,1,57602,1,2,39,40,True
3024,0,2,57900,1,2,39,40,True
3024,1,2,487,1,2,40,40,True
3029,0,1,21937,0,2,13,30,True
3029,0,2,13847,0,2,13,34,True
3029,1,2,60054,0,2,30,34,True
3033,0,1,69512,1,2,12,21,True
3033,0,2,54510,1,2,12,31,True
3033,1,2,50856,1,2,21,31,True
3034,0,1,61247,0,2,5,5,True
3034,0,2,59633,1,2,5,35,True
3034,1,2,64670,0,1,5,35,True
3055,0,1,42525,0,2,22,23,True
3055,0,2,40659,0,1,22,39,True
3055,1,2,72616,1,2,23,39,True
3060,0,1,65914,1,2,27,27,True
3060,0,2,51580,0,2,27,35,True
3060,1,2,52879,1,2,27,35,True
3082,0,1,8776,1,2,20,37,True
3082,0,2,10594,0,2,20,37,True
3082,1,2,683,1,2,37,37,True
3096,0,1,47239,0,1,3,12,True
3096,0,2,32377,0,1,3,32,True
3096,1,2,18476,0,2,12,32,True
3097,0,1,48256,0,1,23,26,True
3097,0,2,50973,1,2,23,29,True
3097,1,2,41819,0,1,26,29,True
3106,0,1,33277,1,2,19,30,True
3106,0,2,22060,0,1,19,31,True
3106,1,2,6768,0,2,30,31,True
3127,0,1,45910,0,1,8,14,True
3127,0,2,43083,0,2,8,34,True
3127,1,2,56355,0,2,14,34,True
3129,0,1,28334,0,2,13,13,True
3129,0,2,40465,1,2,13,18,True
3129,1,2,41393,0,2,13,18,True
3140,0,1,65532,1,2,12,19,True
3140,0,2,65814,0,1,12,19,True
3140,1,2,39201,1,2,19,19,True
3172,0,1,13176,0,1,16,17,True
3172,0,2,49654,0,2,16,36,True
3172,1,2,60104,0,2,17,36,True
3173,0,1,998,0,1,7,14,True
3173,0,2,459,0,1,7,34,True
3173,1,2,27553,0,2,14,34,True
3177,0,1,62330,1,2,13,13,True
3177,0,2,62863,0,1,13,13,True
3177,1,2,63344,0,1,13,13,True
3182,0,1,44948,0,1,1,27,True
3182,0,2,66266,0,2,1,36,True
3182,1,2,43744,0,2,27,36,True
3184,0,1,7919,0,2,10,32,True
3184,0,2,31675,0,2,10,33,True
3184,1,2,52577,0,2,32,33,True
3189,0,1,24245,1,2,28,34,True
3189,0,2,25843,1,2,28,34,True
3189,1,2,60279,1,2,34,34,True
3202,0,1,52663,1,2,7,13,True
3202,0,2,36327,0,2,7,19,True
3202,1,2,55119,1,2,13,19,True
3203,0,1,23565,1,2,13,25,True
3203,0,2,17429,1,2,13,30,True
3203,1,2,28240,1,2,25,30,True
3209,0,1,15474,0,1,15,24,True
3209,0,2,59085,1,2,15,39,True
3209,1,2,43335,1,2,24,39,True
3219,0,1,13829,0,1,11,12,True
3219,0,2,19977,0,2,11,25,True
3219,1,2,16176,0,1,12,25,True
3220,0,1,52447,0,1,2,2,True
3220,0,2,52447,0,2,2,2,True
3220,1,2,52447,1,2,2,2,True
3261,0,1,58391,1,2,28,30,True
3261,0,2,22784,0,1,28,34,True
3261,1,2,64551,0,2,30,34,True
3266,0,1,18413,0,1,4,4,True
3266,0,2,19765,0,1,4,4,True
3266,1,2,19765,0,2,4,4,True
3269,0,1,35607,0,2,4,37,True
3269,0,2,43891,1,2,4,38,True
3269,1,2,43258,1,2,37,38,True
3276,0,1,28208,0,2,6,15,True
3276,0,2,5066,1,2,6,39,True
3276,1,2,717,0,1,15,39,True
3277,0,1,1914,0,2,27,28,True
3277,0,2,6953,0,2,27,38,True
3277,1,2,33772,1,2,28,38,True
3301,0,1,54956,0,2,14,15,True
3301,0,2,19435,0,2,14,38,True
3301,1,2,55795,1,2,15,38,True
3330,0,1,70431,0,1,5,13,True
3330,0,2,39854,0,2,5,26,True
3330,1,2,39164,1,2,13,26,True
3336,0,1,45036,0,2,17,34,True
3336,0,2,36093,1,2,17,36,True
3336,1,2,37942,1,2,34,36,True
3338,0,1,65348,0,2,2,19,True
3338,0,2,44413,0,1,2,24,True
3338,1,2,26419,1,2,19,24,True
3344,0,1,69085,0,2,24,25,True
3344,0,2,64050,0,1,24,26,True
3344,1,2,71624,0,1,25,26,True
3355,0,1,28829,1,2,17,17,True
3355,0,2,4131,0,2,17,18,True
3355,1,2,4131,1,2,17,18,True
3368,0,1,29221,-1,1,24,34,False
3368,0,2,8862,-1,2,24,40,False
3368,1,2,59219,0,2,34,40,True
3371,0,1,16548,0,1,1,1,True
3371,0,2,64177,0,2,1,28,True
3371,1,2,66733,0,1,1,28,True
3372,0,1,54995,1,2,5,24,True
3372,0,2,64523,0,2,5,25,True
3372,1,2,52883,0,2,24,25,True
3390,0,1,1174,0,2,1,6,True
3390,0,2,36929,0,1,1,39,True
3390,1,2,10746,0,1,6,39,True
3402,0,1,33416,0,2,18,19,True
3402,0,2,33416,1,2,18,19,True
3402,1,2,67576,1,2,19,19,True
3413,0,1,43349,0,2,2,2,True
3413,0,2,44040,0,2,2,31,True
3413,1,2,54436,0,2,2,31,True
3416,0,1,65814,0,2,12,26,True
3416,0,2,69158,0,1,12,30,True
3416,1,2,932,0,2,26,30,True
3425,0,1,66561,0,1,5,5,True
3425,0,2,60598,0,2,5,39,True
3425,1,2,62846,0,2,5,39,True
3430,0,1,4426,0,1,16,16,True
3430,0,2,58921,0,1,16,17,True
3430,1,2,61362,1,2,16,17,True
3431,0,1,18506,1,2,32,32,True
3431,0,2,19137,1,2,32,32,True
3431,1,2,20034,1,2,32,32,True
3432,0,1,5156,0,1,21,21,True
3432,0,2,5156,0,2,21,21,True
3432,1,2,5156,1,2,21,21,True
3477,0,1,54415,1,2,24,37,True
3477,0,2,56225,1,2,24,37,True
3477,1,2,31616,1,2,37,37,True
3495,0,1,47078,0,2,7,34,True
3495,0,2,58300,0,2,7,34,True
3495,1,2,34584,1,2,34,34,True
3501,0,1,70826,0,1,6,14,True
3501,0,2,17047,1,2,6,15,True
3501,1,2,20094,0,2,14,15,True
3503,0,1,47004,0,1,6,6,True
3503,0,2,41999,0,1,6,19,True
3503,1,2,49933,0,1,6,19,True
3506,0,1,11072,0,2,3,18,True
3506,0,2,43923,0,2,3,21,True
3506,1,2,53752,1,2,18,21,True
3532,0,1,57653,1,2,30,30,True
3532,0,2,59185,0,1,30,30,True
3532,1,2,59185,0,2,30,30,True
3546,0,1,44858,1,2,32,33,True
3546,0,2,21945,0,2,32,34,True
3546,1,2,8522,0,1,33,34,True
3558,0,1,35283,0,2,4,20,True
3558,0,2,59586,0,1,4,33,True
3558,1,2,35233,1,2,20,33,True
3563,0,1,65967,0,2,9,31,True
3563,0,2,48539,0,1,9,37,True
3563,1,2,70241,1,2,31,37,True
3570,0,1,10824,0,1,4,9,True
3570,0,2,6679,1,2,4,31,True
3570,1,2,22946,0,1,9,31,True
3585,0,1,35803,0,1,1,1,True
3585,0,2,11782,0,1,1,23,True
3585,1,2,18492,0,2,1,23,True
3592,0,1,42757,0,1,3,3,True
3592,0,2,42764,0,1,3,3,True
3592,1,2,43824,0,1,3,3,True
3605,0,1,22763,1,2,6,9,True
3605,0,2,7838,0,2,6,18,True
3605,1,2,19980,0,1,9,18,True
3608,0,1,26077,1,2,11,21,True
3608,0,2,68621,0,2,11,38,True
3608,1,2,70364,1,2,21,38,True
3611,0,1,69890,1,2,15,27,True
3611,0,2,3943,0,1,15,32,True
3611,1,2,13421,1,2,27,32,True
3613,0,1,61766,1,2,21,21,True
3613,0,2,37243,0,2,21,27,True
3613,1,2,38143,1,2,21,27,True
3625,0,1,9007,0,1,16,16,True
3625,0,2,10234,0,2,16,21,True
3625,1,2,12840,0,2,16,21,True
3634,0,1,62281,0,2,13,35,True
3634,0,2,18239,0,2,13,36,True
3634,1,2,55847,1,2,35,36,True
3644,0,1,36612,0,1,9,31,True
3644,0,2,49144,0,2,9,33,True
3644,1,2,67958,1,2,31,33,True
3649,0,1,48182,0,2,3,5,True
3649,0,2,52580,0,2,3,5,True
3649,1,2,2347,0,2,5,5,True
3658,0,1,6761,0,1,15,16,True
3658,0,2,7789,1,2,15,16,True
3658,1,2,29380,0,1,16,16,True
3660,0,1,13925,0,1,6,12,True
3660,0,2,50515,0,2,6,26,True
3660,1,2,63184,0,1,12,26,True
3663,0,1,51967,1,2,16,18,True
3663,0,2,52710,1,2,16,18,True
3663,1,2,58535,1,2,18,18,True
3673,0,1,29249,0,2,22,23,True
3673,0,2,62372,0,2,22,37,True
3673,1,2,28874,0,2,23,37,True
3676,0,1,64669,1,2,23,31,True
3676,0,2,68648,0,2,23,31,True
3676,1,2,32833,1,2,31,31,True
3678,0,1,63120,1,2,20,28,True
3678,0,2,72219,1,2,20,30,True
3678,1,2,54374,0,1,28,30,True
3680,0,1,11638,0,2,3,29,True
3680,0,2,60393,0,2,3,30,True
3680,1,2,2091,0,2,29,30,True
3685,0,1,52474,0,2,10,31,True
3685,0,2,18195,0,2,10,32,True
3685,1,2,60359,0,1,31,32,True
3695,0,1,19615,1,2,2,6,True
3695,0,2,4019,0,1,2,17,True
3695,1,2,10383,0,2,6,17,True
3700,0,1,18677,1,2,27,30,True
3700,0,2,19411,0,1,27,30,True
3700,1,2,38738,0,1,30,30,True
3710,0,1,10672,0,1,2,4,True
3710,0,2,50817,0,2,2,21,True
3710,1,2,37143,0,1,4,21,True
3715,0,1,18764,0,1,3,3,True
3715,0,2,20194,0,1,3,3,True
3715,1,2,20626,0,1,3,3,True
3717,0,1,62203,0,1,5,18,True
3717,0,2,35354,0,1,5,20,True
3717,1,2,37958,0,1,18,20,True
3728,0,1,26393,0,1,27,27,True
3728,0,2,16999,0,1,27,38,True
3728,1,2,16999,0,2,27,38,True
3731,0,1,23633,-1,0,7,25,False
3731,0,2,24306,0,2,7,27,True
3731,1,2,11493,1,2,25,27,True
3733,0,1,45579,0,1,6,16,True
3733,0,2,46596,1,2,6,23,True
3733,1,2,48740,0,2,16,23,True
3740,0,1,47164,0,1,13,13,True
3740,0,2,6379,0,1,13,34,True
3740,1,2,6379,0,2,13,34,True
3747,0,1,21609,1,2,16,22,True
3747,0,2,25092,1,2,16,37,True
3747,1,2,3673,0,2,22,37,True
3755,0,1,31616,1,2,37,37,True
3755,0,2,32202,0,1,37,37,True
3755,1,2,32202,0,2,37,37,True
3775,0,1,72319,0,1,8,9,True
3775,0,2,46448,0,1,8,10,True
3775,1,2,38897,1,2,9,10,True
3776,0,1,21460,1,2,34,34,True
3776,0,2,21924,0,1,34,34,True
3776,1,2,21945,1,2,34,34,True
3803,0,1,14274,0,1,20,21,True
3803,0,2,4967,0,1,20,21,True
3803,1,2,6360,1,2,21,21,True
3808,0,1,88,0,2,11,25,True
3808,0,2,63723,1,2,11,27,True
3808,1,2,56366,1,2,25,27,True
3811,0,1,23470,0,1,6,13,True
3811,0,2,70826,0,2,6,14,True
3811,1,2,66520,0,1,13,14,True
3819,0,1,68699,1,2,9,9,True
3819,0,2,31873,1,2,9,25,True
3819,1,2,36235,1,2,9,25,True
3840,0,1,59602,1,2,36,36,True
3840,0,2,59768,1,2,36,36,True
3840,1,2,60104,1,2,36,36,True
3852,0,1,34716,0,2,13,21,True
3852,0,2,9449,0,1,13,29,True
3852,1,2,60258,1,2,21,29,True
3861,0,1,21982,0,1,9,18,True
3861,0,2,36093,0,2,9,36,True
3861,1,2,23728,1,2,18,36,True
3869,0,1,71130,0,2,11,24,True
3869,0,2,1713,0,2,11,24,True
3869,1,2,19832,1,2,24,24,True
3888,0,1,61719,1,2,10,10,True
3888,0,2,26334,0,2,10,32,True
3888,1,2,31012,0,2,10,32,True
3892,0,1,27378,0,1,5,13,True
3892,0,2,27378,0,2,5,13,True
3892,1,2,31044,1,2,13,13,True
3893,0,1,13386,1,2,11,15,True
3893,0,2,13807,0,2,11,15,True
3893,1,2,53990,0,1,15,15,True
3915,0,1,21341,0,1,4,5,True
3915,0,2,20132,0,1,4,27,True
3915,1,2,9578,0,2,5,27,True
3920,0,1,41006,0,1,13,13,True
3920,0,2,62863,1,2,13,24,True
3920,1,2,63426,1,2,13,24,True
3925,0,1,39854,0,2,5,26,True
3925,0,2,30026,0,1,5,27,True
3925,1,2,222,1,2,26,27,True
3927,0,1,11330,0,1,20,29,True
3927,0,2,61344,0,2,20,34,True
3927,1,2,4501,0,2,29,34,True
3932,0,1,45857,0,2,8,24,True
3932,0,2,53796,1,2,8,35,True
3932,1,2,24458,1,2,24,35,True
3935,0,1,43349,0,2,2,2,True
3935,0,2,63227,0,2,2,26,True
